Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di,label
2010-03-12,5092.14990234375,5158.10009765625,5092.0498046875,5137.0,0,4952.796368421514,4663.636062181239,4606.178187834389,58.49655500929776,1.290334986218717,100.05844332754076,135.75141754884868,-35.69297422130791,0.7060879949688778,13.057359622467244,0.0,0.0,16.430415240777194,23.416696900914072,20.538278848625747,1
2010-03-19,5134.4501953125,5269.9501953125,5101.2001953125,5262.7998046875,0,4982.320505208751,4687.132679534426,4619.180596088906,61.73298134999165,3.236426340693889,114.0036392044458,131.4018618799681,-17.398222675522305,0.8676526957418867,12.59183804507158,0.0,0.0,16.315961423212624,26.01262715499505,19.294463722256783,1
2010-03-26,5260.9501953125,5293.75,5187.0498046875,5282.0,0,5010.861409474584,4710.460809748762,4632.305732800016,62.21724906746727,0.4842677174756247,125.1618152103747,130.15385254604942,-4.992037335674723,0.8606673053583851,12.494670601973423,0.0,0.0,16.330737016655178,25.865799408326463,18.53031024289649,1
2010-04-02,5283.89990234375,5329.5498046875,5235.14990234375,5290.5,0,5037.493656191291,4733.207444660575,4645.339282645559,62.44383870718757,0.2265896397202951,133.15569310436058,130.75422065771167,2.40147244664891,0.835115362915716,13.05090688878926,0.0,0.0,16.530650924964633,26.30424865536929,17.85650354892317,1
2010-04-09,5291.39990234375,5399.64990234375,5290.25,5361.75,0,5068.375212744501,4757.856172320945,4659.525633484261,64.37261157647563,1.928772869288068,143.5850197380596,133.32038047378126,10.264639264278344,0.89153493974643,13.938634610491285,0.0,0.0,17.07315872493705,27.94402844020824,17.081320709174282,0
2010-04-16,5354.14990234375,5382.14990234375,5237.5498046875,5262.60009765625,0,5086.872820831335,4777.65005174586,4671.467702081725,59.77225358796999,-4.60035798850565,142.21045415313165,135.09839520965136,7.112058943480292,0.7278424744972034,13.96475200165129,0.0,0.0,17.154570782737544,26.31775735805549,18.208265145623752,1
2010-04-23,5279.0498046875,5331.7998046875,5160.89990234375,5304.10009765625,0,5107.561132909898,4798.295151585483,4683.995076251518,61.027668764333264,1.2554151763632788,142.82342465892089,136.64340109950527,6.180023559415616,0.7642889549056309,14.36613857898623,0.0,0.0,16.64389137841213,24.50275670973484,20.04566116351921,0
2010-04-30,5299.35009765625,5342.35009765625,5202.4501953125,5278.0,0,5123.793405966099,4817.107106425268,4695.757549989112,59.76443647393573,-1.2632322903975393,139.5939957588689,137.23352003137802,2.3604757274908934,0.7135758429317612,14.626673922139084,0.0,0.0,16.2351747214349,23.530640220843228,18.896777795366877,0
2010-05-07,5278.39990234375,5278.7001953125,4984.60009765625,5018.0498046875,0,5113.722586796709,4824.987212239474,4702.139574834624,48.90632764313842,-10.858108830797306,114.73623393750132,132.7340628126027,-17.99782887510139,0.3636178267051739,14.548667381705137,0.0,0.0,15.758720393563747,20.82812486306784,25.233868957110623,1
2010-05-14,5026.60009765625,5212.7001953125,5026.60009765625,5093.5,0,5111.796626149404,4835.517125484985,4709.889286224037,51.65197647246167,2.745648829323251,99.97206308885144,126.18166286785244,-26.209599779001024,0.470547895834197,14.527832067025662,0.0,0.0,15.316298517683396,19.25211923512604,23.32449306501245,0
2010-05-21,5093.89990234375,5105.2001953125,4842.2998046875,4931.14990234375,0,5094.592176263152,4839.267430459839,4714.270684563042,45.93228279582396,-5.719693676637711,74.31440505435239,115.80821130515244,-41.49380625080006,0.2739747142184152,14.80653732903192,0.0,0.0,15.89647603965428,17.34331916212288,27.96243753469556,1
2010-05-28,4944.2998046875,5077.25,4786.4501953125,5066.5498046875,0,5091.921474208328,4848.180464743276,4721.2465087239225,50.82326412587939,4.890981330055432,64.1664953276304,105.47986810964804,-41.31337278201765,0.4644887767159622,14.615145863542644,0.0,0.0,16.69595151240349,15.51134659984042,27.037445275347288,1
2010-06-04,5076.10009765625,5147.89990234375,4961.0498046875,5135.5,0,5096.071809998011,4859.447897498442,4729.449548155132,53.14756309145199,2.324298965572602,60.98491217261835,96.58087692224213,-35.595964749623775,0.5661264180877605,14.373745768608506,0.0,0.0,16.884651018403527,17.030256020673736,25.19582837397243,0
2010-06-11,5132.9501953125,5139.0498046875,4967.2998046875,5119.35009765625,0,5098.288789774986,4869.640140641886,4737.17035111555,52.52139971176428,-0.6261633796877177,56.50892276537161,88.56648609086804,-32.05756332549643,0.5383959238388749,14.341266834510016,0.0,0.0,17.059871988260706,15.954520533225647,23.60430522337323,1
2010-06-18,5120.14990234375,5302.2998046875,5120.14990234375,5262.60009765625,0,5113.937485763679,4885.050335034607,4747.574900551999,57.3242086014202,4.802808889655928,63.78546755723892,83.61028238414221,-19.82481482690329,0.7120059735165353,14.0533843712262,0.0,0.0,16.02505235272069,20.905533242318995,22.00947773620432,1
2010-06-25,5266.5,5366.75,5259.89990234375,5269.0498046875,0,5128.710087565947,4900.109137766093,4757.901136277455,57.53250610850837,0.2082975070881687,69.27407081766523,80.74304007084682,-11.468969253181584,0.707148189240991,12.326173414985538,0.0,0.0,15.109613440166523,22.51215316778952,21.11228525774525,0
